iter	RMSE
1668	34.04476402
1669	34.0344062
1670	34.02786956
1671	34.01669684
1672	34.012369
1673	34.00547719
1674	33.99569527
1675	33.98579269
1676	33.97032947
1677	33.95489051
1678	33.94151683
1679	33.92947252
1680	33.92392764
1681	33.91528508
1682	33.90957035
1683	33.9017692
1684	33.8956953
1685	33.88827808
1686	33.86515863
1687	33.85861587
1688	33.83962977
1689	33.83633977
1690	33.83041963
1691	33.82613924
1692	33.8160734
1693	33.81022466
1694	33.8017102
1695	33.79036957
1696	33.78034268
1697	33.75502572
1698	33.74184899
1699	33.73067119
1700	33.72811214
1701	33.720875
1702	33.71616979
1703	33.71224342
1704	33.68591563
1705	33.67808451
1706	33.67164134
1707	33.66687583
1708	33.64816656
1709	33.63851401
1710	33.63466121
1711	33.62605854
1712	33.6212027
1713	33.59787149
1714	33.58889803
1715	33.57207121
1716	33.56143356
1717	33.55725404
1718	33.55042101
1719	33.52746231
1720	33.51883335
1721	33.50740918
1722	33.5000963
1723	33.48957491
1724	33.48623588
1725	33.47662575
1726	33.47029155
1727	33.46026401
1728	33.45224691
1729	33.43717008
1730	33.40942185
1731	33.40145983
1732	33.3975858
1733	33.390266
1734	33.37784156
1735	33.36042438
1736	33.34986995
1737	33.33662257
1738	33.32914714
1739	33.32352936
1740	33.30824703
1741	33.28810849
1742	33.27981413
1743	33.27659038
1744	33.26760274
1745	33.25809411
1746	33.24988813
1747	33.24090434
1748	33.2310019
1749	33.22498743
1750	33.21763329
1751	33.20328077
1752	33.1940689
1753	33.1872473
1754	33.17915683
1755	33.17535786
1756	33.16824038
1757	33.16458187
1758	33.15689879
1759	33.14775418
1760	33.13218724
1761	33.12283345
1762	33.11458902
1763	33.10892865
1764	33.09854963
1765	33.093914
1766	33.08689141
1767	33.06779344
1768	33.05518226
1769	33.04643988
1770	33.04076412
1771	33.03368075
1772	33.02560958
1773	33.01220113
1774	33.0090119
1775	33.00121706
1776	32.99288031
1777	32.98526255
1778	32.98217605
1779	32.97499333
1780	32.96646894
1781	32.95753562
1782	32.94788913
1783	32.94056742
1784	32.93624334
1785	32.92447056
1786	32.90567452
1787	32.89155863
1788	32.88358557
1789	32.87789041
1790	32.87270772
1791	32.86923515
1792	32.85242785
1793	32.833135
1794	32.82683225
1795	32.82222175
1796	32.79961807
1797	32.79018063
1798	32.78468739
1799	32.78072426
1800	32.77596513
1801	32.76976987
1802	32.76205782
1803	32.75123195
1804	32.74421949
1805	32.73371983
1806	32.72565086
1807	32.71795215
1808	32.7096444
1809	32.70367526
1810	32.69763754
1811	32.69118866
1812	32.6874705
1813	32.67806195
1814	32.66927744
1815	32.66385646
1816	32.65841081
1817	32.65380657
1818	32.64892879
1819	32.63388283
1820	32.62087088
1821	32.6064462
1822	32.59734651
1823	32.58830824
1824	32.57978805
1825	32.57076749
1826	32.55482674
1827	32.54675235
1828	32.54076212
1829	32.52568623
1830	32.51572435
1831	32.49606181
1832	32.48575746
1833	32.47650818
1834	32.46805683
1835	32.46023659
1836	32.45438403
1837	32.45129363
1838	32.43963965
1839	32.43358805
1840	32.42736393
1841	32.41710456
1842	32.40936282
1843	32.38590186
1844	32.37481892
1845	32.36715672
1846	32.36252998
1847	32.35792532
1848	32.35012141
1849	32.33760697
1850	32.32793226
1851	32.32297496
1852	32.30803779
1853	32.29227741
1854	32.28388164
1855	32.27312965
1856	32.26511649
1857	32.25111182
1858	32.24665474
1859	32.23835738
1860	32.23147552
1861	32.22508426
1862	32.2192004
1863	32.21355017
1864	32.20565798
1865	32.20010564
1866	32.19005061
1867	32.18230251
1868	32.17563221
1869	32.1719002
1870	32.16451494
1871	32.15745714
1872	32.15315232
1873	32.15077406
1874	32.14615813
1875	32.13575685
1876	32.12906544
1877	32.11802621
1878	32.10666495
1879	32.10291474
1880	32.09936272
1881	32.09182704
1882	32.0854742
1883	32.08142979
1884	32.07517811
1885	32.06585373
1886	32.05622066
1887	32.0473435
1888	32.04149204
1889	32.01387581
1890	32.00851109
1891	32.00189779
1892	31.99527036
1893	31.98826848
1894	31.97940057
1895	31.97233258
1896	31.96681131
1897	31.96352162
1898	31.95066005
1899	31.94111124
1900	31.93581364
1901	31.92851201
1902	31.92070298
1903	31.90971847
1904	31.89985377
1905	31.88660765
1906	31.87643194
1907	31.86899102
1908	31.86348006
1909	31.85740113
1910	31.85029452
1911	31.84067967
1912	31.82731262
1913	31.81607492
1914	31.81096206
1915	31.80186993
1916	31.79434344
1917	31.77760424
1918	31.77345375
1919	31.76676579
1920	31.76043801
1921	31.75352464
1922	31.73584702
1923	31.72803824
1924	31.71783871
1925	31.7085549
1926	31.69771476
1927	31.68812971
1928	31.68323484
1929	31.67750578
1930	31.67153697
1931	31.66262939
1932	31.66044406
1933	31.64836715
1934	31.64404214
1935	31.63502735
1936	31.62285544
1937	31.61218371
1938	31.60584955
1939	31.60118636
1940	31.58969874
1941	31.57937689
1942	31.57312935
1943	31.5678658
1944	31.56300148
1945	31.55514474
1946	31.54944942
1947	31.54440347
1948	31.54091423
1949	31.53499343
1950	31.51161686
1951	31.50655058
1952	31.50059089
1953	31.49230071
1954	31.48039038
1955	31.4723442
1956	31.46580006
1957	31.46013143
1958	31.45512572
1959	31.45071177
1960	31.44601648
1961	31.43604007
1962	31.42645714
1963	31.41857015
1964	31.41550665
1965	31.40976649
1966	31.40423221
1967	31.39702043
1968	31.38814041
1969	31.38049646
1970	31.37255754
1971	31.36571895
1972	31.35405381
1973	31.34599867
1974	31.3335384
1975	31.32752231
1976	31.32289989
1977	31.31578422
1978	31.3094397
1979	31.30480025
1980	31.29490549
1981	31.2885711
1982	31.28309115
1983	31.27785327
1984	31.27112728
1985	31.26236838
1986	31.2554586
1987	31.23528143
1988	31.23068592
1989	31.2219916
1990	31.21813118
1991	31.21302905
1992	31.20614503
1993	31.19670239
1994	31.1929227
1995	31.18782038
1996	31.18405009
1997	31.17934742
1998	31.16366407
1999	31.15746303
2000	31.1547569
2001	31.14332769
2002	31.13708847
2003	31.13023098
2004	31.12160183
2005	31.11839745
2006	31.11036669
2007	31.10164004
2008	31.09319355
2009	31.09001648
2010	31.08353253
2011	31.07674738
2012	31.06918466
2013	31.06463694
2014	31.05802925
2015	31.05346542
2016	31.04229252
2017	31.02343768
2018	31.01313162
2019	31.0034931
2020	30.99146481
2021	30.98210449
2022	30.97359768
2023	30.96123174
2024	30.95724112
2025	30.95004666
2026	30.93400001
2027	30.92477692
2028	30.91822129
2029	30.91391445
2030	30.90905828
2031	30.89843498
2032	30.89047272
2033	30.88203199
2034	30.87801657
2035	30.87111609
2036	30.86550906
2037	30.85991557
2038	30.85777802
2039	30.84571543
2040	30.83515514
2041	30.82663297
2042	30.82259443
2043	30.81513777
2044	30.81050613
2045	30.79626064
2046	30.79139388
2047	30.78214532
2048	30.78054542
2049	30.77125375
2050	30.76569759
2051	30.74580382
2052	30.73898002
2053	30.73053625
2054	30.72410945
2055	30.71899045
2056	30.71382404
2057	30.6948806
2058	30.69140131
2059	30.6746891
2060	30.6644071
2061	30.65733056
2062	30.64138937
2063	30.63245974
2064	30.62812205
2065	30.61997071
2066	30.60626948
2067	30.59237242
2068	30.583808
2069	30.57903706
2070	30.56921221
2071	30.56223398
2072	30.55811235
2073	30.5533053
2074	30.54288878
2075	30.53707827
2076	30.52769108
2077	30.52140635
2078	30.51581542
2079	30.50914379
2080	30.50457555
2081	30.49655066
2082	30.48710809
2083	30.48446981
2084	30.48098125
2085	30.47407133
2086	30.45966314
2087	30.44900653
2088	30.44573137
2089	30.43929412
2090	30.43261109
2091	30.42490706
2092	30.42114433
2093	30.41686787
2094	30.41006299
2095	30.40484543
2096	30.40135042
2097	30.3952184
2098	30.39250491
2099	30.37598747
2100	30.36904559
2101	30.35606045
2102	30.34967824
2103	30.34276535
2104	30.338428
2105	30.33290978
2106	30.32915046
2107	30.32582058
2108	30.30277358
2109	30.29930727
2110	30.29252185
2111	30.28984774
2112	30.28486316
2113	30.27719308
2114	30.27455406
2115	30.27208087
2116	30.26613196
2117	30.26249939
2118	30.25818025
2119	30.2375052
2120	30.23386649
2121	30.22868611
2122	30.22229999
2123	30.21336148
2124	30.20824658
2125	30.19275185
2126	30.18849719
2127	30.18235713
2128	30.17934554
2129	30.17217284
2130	30.15768817
2131	30.15290539
2132	30.14638527
2133	30.13836128
2134	30.13464143
2135	30.12979802
2136	30.12747301
2137	30.12410048
2138	30.11649531
2139	30.11224481
2140	30.10459863
2141	30.10195398
2142	30.09904704
2143	30.09577454
2144	30.08872726
2145	30.08441985
2146	30.07141373
2147	30.06951642
2148	30.06629643
2149	30.05008795
2150	30.04277964
2151	30.03767515
2152	30.03217243
2153	30.02233742
2154	30.01511767
2155	30.01157183
2156	30.00325026
2157	29.99833387
2158	29.99239743
2159	29.98706903
2160	29.97977535
2161	29.97447879
2162	29.96992587
2163	29.96359781
2164	29.95835432
2165	29.95441974
2166	29.95102636
2167	29.94306604
2168	29.93194288
2169	29.91800853
2170	29.91208211
2171	29.90685966
2172	29.90049775
2173	29.88478602
2174	29.87858902
2175	29.87550303
2176	29.87041921
2177	29.86542758
2178	29.85747592
2179	29.8545794
2180	29.85022314
2181	29.84568139
2182	29.83753407
2183	29.83333561
2184	29.82113958
2185	29.81551054
2186	29.81056318
2187	29.80638834
2188	29.80088954
2189	29.79937
2190	29.79678192
2191	29.78763341
2192	29.78289137
2193	29.77690374
2194	29.77195272
2195	29.76664527
2196	29.76178042
2197	29.75974801
2198	29.75664283
2199	29.75477902
2200	29.7481579
2201	29.74598855
2202	29.74063661
2203	29.73695497
2204	29.72586055
2205	29.71621985
2206	29.71146229
2207	29.70559372
2208	29.69805339
2209	29.69335486
2210	29.68876295
2211	29.68551543
2212	29.67921623
2213	29.67244327
2214	29.66437375
2215	29.65554683
2216	29.64925919
2217	29.62905031
2218	29.62270323
2219	29.62037567
2220	29.6163203
2221	29.60983937
2222	29.60113426
2223	29.59642862
2224	29.59202745
2225	29.58597081
2226	29.58188999
2227	29.5777409
2228	29.57041537
2229	29.56676506
2230	29.56273688
2231	29.55788687
2232	29.55363623
2233	29.53831419
2234	29.5366995
2235	29.53120723
2236	29.52675205
2237	29.52315032
2238	29.50604789
2239	29.49516314
2240	29.48229214
2241	29.46230998
2242	29.45275368
2243	29.44627978
2244	29.44082894
2245	29.43727918
2246	29.43110182
2247	29.41641618
2248	29.39891525
2249	29.38816465
2250	29.38517319
2251	29.37324467
2252	29.36842041
2253	29.36181378
2254	29.35418375
2255	29.3514339
2256	29.3431591
2257	29.34065197
2258	29.33731159
2259	29.33348319
2260	29.32717945
2261	29.32242706
2262	29.31111718
2263	29.30618508
2264	29.29569481
2265	29.29240231
2266	29.2886406
2267	29.27720041
2268	29.27319243
2269	29.265894
2270	29.26055482
2271	29.25391684
2272	29.24921263
2273	29.24374602
2274	29.2331928
2275	29.21855177
2276	29.20258789
2277	29.19818475
2278	29.18937927
2279	29.17948989
2280	29.17513229
2281	29.16154966
2282	29.15705902
2283	29.1475681
2284	29.14036023
2285	29.13131421
2286	29.11435219
2287	29.11103497
2288	29.10401324
2289	29.09714432
2290	29.09333207
2291	29.08911611
2292	29.08414355
2293	29.08095078
2294	29.07136613
2295	29.06700216
2296	29.05580525
2297	29.04239196
2298	29.03424868
2299	29.02991855
2300	29.0259074
2301	29.02290536
2302	29.01990723
2303	29.01545805
2304	29.01135897
2305	29.00783696
2306	29.00298433
2307	28.99716828
2308	28.99482152
2309	28.99072234
2310	28.97757511
2311	28.96663286
2312	28.96220231
2313	28.9568523
2314	28.94398197
2315	28.94028653
2316	28.93058323
2317	28.92763629
2318	28.92327183
2319	28.91552184
2320	28.90904921
2321	28.90084714
2322	28.89581956
2323	28.89154507
2324	28.88342717
2325	28.87603448
2326	28.87333109
2327	28.86880694
2328	28.86556203
2329	28.8603782
2330	28.85386628
2331	28.84529857
2332	28.84210061
2333	28.83992545
2334	28.83637967
2335	28.82195819
2336	28.81041922
2337	28.80596465
2338	28.80151932
2339	28.79178912
2340	28.78779306
2341	28.78419258
2342	28.77193109
2343	28.7640835
2344	28.75715327
2345	28.75215884
2346	28.74613992
2347	28.74352242
2348	28.74038423
2349	28.73778043
2350	28.72928621
2351	28.7216461
2352	28.71547419
2353	28.70577178
2354	28.69812541
2355	28.69282586
2356	28.68611777
2357	28.68268691
2358	28.67714366
2359	28.66972343
2360	28.66155269
2361	28.6502501
2362	28.64422119
2363	28.64143598
2364	28.62253455
2365	28.61148795
2366	28.60833956
2367	28.59993837
2368	28.591063
2369	28.58617393
2370	28.58224206
2371	28.57598141
2372	28.57275474
2373	28.55790247
2374	28.55206161
2375	28.54464036
2376	28.54183399
2377	28.53497869
2378	28.53188775
2379	28.52876783
2380	28.52340673
2381	28.51799159
2382	28.50997949
2383	28.50662348
2384	28.5004638
2385	28.4944118
2386	28.49066522
2387	28.48590957
2388	28.48369143
2389	28.47816829
2390	28.4734206
2391	28.4702957
2392	28.4662904
2393	28.46283591
2394	28.45448512
2395	28.43534874
2396	28.42907155
2397	28.42195611
2398	28.41617791
2399	28.40970084
2400	28.40642651
2401	28.39961048
2402	28.39326061
2403	28.38909328
2404	28.38070351
2405	28.37530579
2406	28.36987535
2407	28.36443234
2408	28.35873898
2409	28.3411574
2410	28.33746844
2411	28.33073968
2412	28.3274995
2413	28.32414929
2414	28.31755592
2415	28.31276542
2416	28.30909008
2417	28.30380433
2418	28.29906205
2419	28.29524627
2420	28.29147332
2421	28.27696328
2422	28.27408264
2423	28.26808626
2424	28.26239517
2425	28.26008429
2426	28.24775011
2427	28.24377692
2428	28.23897535
2429	28.2367161
2430	28.23216811
2431	28.22584284
2432	28.22137709
2433	28.21450911
2434	28.20861887
2435	28.20542117
2436	28.20249989
2437	28.19367625
2438	28.18973313
2439	28.18177127
2440	28.17991062
2441	28.17641377
2442	28.16717135
2443	28.16000715
2444	28.15674006
2445	28.14802404
2446	28.14096824
2447	28.13362305
2448	28.12309794
2449	28.11672778
2450	28.1132347
2451	28.10865801
2452	28.10570195
2453	28.09817736
2454	28.09404772
2455	28.08469962
2456	28.07853325
2457	28.07252859
2458	28.05593594
2459	28.04967875
2460	28.04497073
2461	28.03934659
2462	28.03485259
2463	28.02329578
2464	28.01901363
2465	28.01435005
2466	28.01059471
2467	28.00742693
2468	27.99838271
2469	27.9927025
2470	27.98761399
2471	27.97820695
2472	27.97480176
2473	27.96607434
2474	27.95663227
2475	27.95259284
2476	27.94639148
2477	27.93894101
2478	27.93370519
2479	27.92610791
2480	27.92312228
2481	27.91987286
2482	27.91652936
2483	27.91398487
2484	27.90925835
2485	27.90564557
2486	27.89959198
2487	27.89142714
2488	27.88760835
2489	27.88259887
2490	27.87725571
2491	27.87084842
2492	27.86564527
2493	27.86343056
2494	27.85870427
2495	27.85437333
2496	27.84852872
2497	27.8417552
2498	27.83725132
2499	27.83120341
2500	27.8216289
2501	27.81726722
2502	27.81280199
2503	27.80679286
2504	27.80003562
2505	27.79494272
2506	27.78803406
2507	27.78141349
2508	27.77662322
2509	27.77346407
2510	27.76971736
2511	27.76712262
2512	27.76434805
2513	27.76019967
2514	27.75653215
2515	27.74715871
2516	27.74128415
2517	27.73468189
2518	27.72921
2519	27.72615747
2520	27.72159354
2521	27.71109628
2522	27.69934538
2523	27.69584983
2524	27.6899939
2525	27.68186764
2526	27.67756514
2527	27.67228725
2528	27.66669223
2529	27.66138271
2530	27.65466088
2531	27.6488524
2532	27.6466085
2533	27.64313732
2534	27.63960361
2535	27.63424896
2536	27.61492305
2537	27.61149822
2538	27.60675101
2539	27.59618934
2540	27.58747399
2541	27.5795887
2542	27.57516205
2543	27.57087551
2544	27.568689
2545	27.55592374
2546	27.55061661
2547	27.5445666
2548	27.54226522
2549	27.53892485
2550	27.53383264
2551	27.52882411
2552	27.52379684
2553	27.51533038
2554	27.51308004
2555	27.50702623
2556	27.50101715
2557	27.49548538
2558	27.49056947
2559	27.48721092
2560	27.48427724
2561	27.48063239
2562	27.4758462
2563	27.47222551
2564	27.45948387
2565	27.45100352
2566	27.44765353
2567	27.44394425
2568	27.43901761
2569	27.43418245
2570	27.42910804
2571	27.4260549
2572	27.42215341
2573	27.41403273
2574	27.40553832
2575	27.39380255
2576	27.38898776
2577	27.38620175
2578	27.38375573
2579	27.37959148
2580	27.37730759
2581	27.3725526
2582	27.36859571
2583	27.36161674
2584	27.35763137
2585	27.35166568
2586	27.34317581
2587	27.33861222
2588	27.33466387
2589	27.32784672
2590	27.32457287
2591	27.32068232
2592	27.31578582
2593	27.3123938
2594	27.30805255
2595	27.30491553
2596	27.29846373
2597	27.28533539
2598	27.28310952
2599	27.27972243
2600	27.2733426
2601	27.26882577
2602	27.2676972
2603	27.26358118
2604	27.2593371
2605	27.25472648
2606	27.24781884
2607	27.24331278
2608	27.23562797
2609	27.22909972
2610	27.2263679
2611	27.21971581
2612	27.21031515
2613	27.20742522
2614	27.20184276
2615	27.1992254
2616	27.18787108
2617	27.18470365
2618	27.18001872
2619	27.16957697
2620	27.16196006
2621	27.15249124
2622	27.14844356
2623	27.14515108
2624	27.14062948
2625	27.1344504
2626	27.12991949
2627	27.12420054
2628	27.12086745
2629	27.11459795
2630	27.10974865
2631	27.10391537
2632	27.09796169
2633	27.09297365
2634	27.08869379
2635	27.08038105
2636	27.07646297
2637	27.06855111
2638	27.0652459
2639	27.06143586
2640	27.053574
2641	27.04957346
2642	27.04241997
2643	27.03712239
2644	27.03530541
2645	27.02558352
2646	27.01699724
2647	27.01505636
2648	27.00931309
2649	27.00245164
2650	26.9975277
2651	26.9904331
2652	26.98660645
2653	26.9825672
2654	26.97694579
2655	26.97133078
2656	26.96657999
2657	26.96239678
2658	26.95834936
2659	26.95323389
2660	26.93899825
2661	26.92671764
2662	26.92379424
2663	26.91902898
2664	26.90795588
2665	26.89934876
2666	26.89679313
2667	26.88815812
2668	26.88515755
2669	26.87786603
2670	26.87317019
2671	26.86854503
2672	26.86475426
2673	26.85962553
2674	26.8564696
2675	26.8534244
2676	26.84972131
2677	26.84705744
2678	26.84420605
2679	26.83773639
2680	26.82348212
2681	26.8208644
2682	26.81309509
2683	26.80694266
2684	26.80369667
2685	26.80124171
2686	26.79610693
2687	26.79387397
2688	26.79025265
2689	26.78285136
2690	26.77607383
2691	26.77343927
2692	26.76992816
2693	26.76595394
2694	26.76153015
2695	26.75729961
2696	26.75437908
2697	26.74083996
2698	26.73472594
2699	26.72933832
2700	26.7258627
2701	26.72277662
2702	26.71697511
2703	26.70831103
2704	26.70648239
2705	26.69574978
2706	26.6881125
2707	26.68359616
2708	26.6791097
2709	26.67467764
2710	26.6655906
2711	26.66308614
2712	26.66031625
2713	26.64911111
2714	26.64733976
2715	26.64505905
2716	26.6386024
2717	26.63113441
2718	26.62440115
2719	26.62048811
2720	26.61752339
2721	26.61330989
2722	26.60853357
2723	26.6037226
2724	26.59969897
2725	26.59591752
2726	26.58899396
2727	26.58460222
2728	26.58081555
2729	26.57756039
2730	26.57156414
2731	26.5635019
2732	26.56054468
2733	26.55598356
2734	26.54840921
2735	26.53835034
2736	26.52881299
2737	26.52526641
2738	26.51720551
2739	26.51006099
2740	26.50762355
2741	26.50490988
2742	26.49774045
2743	26.489719
2744	26.48283867
2745	26.47148276
2746	26.46864959
2747	26.46613112
2748	26.46258078
2749	26.45849243
2750	26.45356302
2751	26.45135368
2752	26.44949182
2753	26.4479667
2754	26.43461386
2755	26.43160974
2756	26.42787692
2757	26.42380486
2758	26.41922323
2759	26.41705898
2760	26.4098951
2761	26.40039649
2762	26.39741789
2763	26.38499209
2764	26.37591991
2765	26.37373971
2766	26.36949965
2767	26.36532246
2768	26.35937871
2769	26.35025739
2770	26.34481442
2771	26.33738107
2772	26.33492765
2773	26.3312758
2774	26.32653059
2775	26.32380291
2776	26.32134822
2777	26.31919145
2778	26.31354791
2779	26.30805385
2780	26.30336815
2781	26.29634115
2782	26.28888787
2783	26.28440245
2784	26.28140449
2785	26.27742637
2786	26.26921941
2787	26.26287421
2788	26.26068307
2789	26.25683723
2790	26.25324613
2791	26.24985693
2792	26.2474109
2793	26.24230168
2794	26.23955434
2795	26.23519913
2796	26.22817257
2797	26.22533648
2798	26.21798772
2799	26.21233642
2800	26.20944249
2801	26.20535987
2802	26.19159
2803	26.18621238
2804	26.18459934
2805	26.17950518
2806	26.17133935
2807	26.16718441
2808	26.16105504
2809	26.15775625
2810	26.14775888
2811	26.14120598
2812	26.13594855
2813	26.12993777
2814	26.12407657
2815	26.11951981
2816	26.11760848
2817	26.10903039
2818	26.10441309
2819	26.0989071
2820	26.09639289
2821	26.08977069
2822	26.08436424
2823	26.08039132
2824	26.07111675
2825	26.06777913
2826	26.06124767
2827	26.05898076
2828	26.05537651
2829	26.0506234
2830	26.0454136
2831	26.03972485
2832	26.03491473
2833	26.02804214
2834	26.0229354
2835	26.01897352
2836	26.01509981
2837	26.0122837
2838	26.00904224
2839	26.00155454
2840	25.99855619
2841	25.99150339
2842	25.98224427
2843	25.9782054
2844	25.96781392
2845	25.96430641
2846	25.95960117
2847	25.95596186
2848	25.94892111
2849	25.9459403
2850	25.94073941
2851	25.93848638
2852	25.92898137
2853	25.92452511
2854	25.91693415
2855	25.91427848
2856	25.9017353
2857	25.90023473
2858	25.89484079
2859	25.89033603
2860	25.88582497
2861	25.8791023
2862	25.87475355
2863	25.86730677
2864	25.8633171
2865	25.85804743
2866	25.85233879
2867	25.85023854
2868	25.83891224
2869	25.83638539
2870	25.83182851
2871	25.82829304
2872	25.82225179
2873	25.81948271
2874	25.81042236
2875	25.80491145
2876	25.80184827
2877	25.79842591
2878	25.796772
2879	25.79201164
2880	25.78546025
2881	25.77865275
2882	25.77457246
2883	25.76986827
2884	25.76586986
2885	25.76270527
2886	25.75965056
2887	25.7477757
2888	25.74299438
2889	25.73711572
2890	25.73305743
2891	25.7291907
2892	25.72263603
2893	25.71846501
2894	25.71332857
2895	25.71139976
2896	25.7097156
2897	25.70723646
2898	25.70262965
2899	25.69683957
2900	25.69285843
2901	25.69106409
2902	25.6875888
2903	25.68432545
2904	25.680188
2905	25.67719271
2906	25.67261872
2907	25.66834166
2908	25.66499625
2909	25.66333533
2910	25.65898743
2911	25.65469535
2912	25.6523272
2913	25.64816068
2914	25.64331457
2915	25.63676982
2916	25.63468538
2917	25.6323369
2918	25.62861045
2919	25.62428458
2920	25.61682322
2921	25.61347188
2922	25.6108422
2923	25.60638324
2924	25.60218132
2925	25.60042213
2926	25.59725225
2927	25.59572185
2928	25.59193658
2929	25.58156712
2930	25.57686178
2931	25.57440732
2932	25.57119586
2933	25.56634314
2934	25.55268075
2935	25.54801809
2936	25.5449593
2937	25.53441791
2938	25.53104215
2939	25.52657406
2940	25.52309478
2941	25.51651519
2942	25.50559752
2943	25.50277803
2944	25.50121231
2945	25.49242842
2946	25.49017666
2947	25.48852679
2948	25.48119168
2949	25.47929582
2950	25.47293435
2951	25.46936911
2952	25.45902438
2953	25.45542348
2954	25.44691448
2955	25.4406413
2956	25.43710287
2957	25.43235152
2958	25.42952552
2959	25.42145558
2960	25.41944352
2961	25.41596324
2962	25.41274382
2963	25.40755603
2964	25.40298256
2965	25.39844286
2966	25.3892878
2967	25.38734885
2968	25.38033071
2969	25.37724929
2970	25.37532553
2971	25.37047321
2972	25.36756621
2973	25.36587856
2974	25.36312169
2975	25.36120491
2976	25.35810667
2977	25.35531672
2978	25.35265542
2979	25.3488016
2980	25.34711835
2981	25.34444974
2982	25.33812135
2983	25.33472427
2984	25.32942127
2985	25.3273543
2986	25.31793059
2987	25.31568752
2988	25.31181516
2989	25.30853566
2990	25.30590174
2991	25.30124609
2992	25.29504262
2993	25.2897313
2994	25.28531673
2995	25.28174444
2996	25.2794238
2997	25.27384319
2998	25.26682021
2999	25.26426606
