pickup_datetime,pickup_zone,pickup_borough,service_type,pickup_date,pickup_hour,total_trips,hour,dayofweek,dayofmonth,month,weekofyear,is_weekend,is_night,is_rush_hour,is_business_hours,lag_1h,lag_2h,lag_3h,lag_24h,lag_168h,rolling_mean_3h,rolling_std_3h,rolling_min_3h,rolling_max_3h,ema_3h,rolling_mean_6h,rolling_std_6h,rolling_min_6h,rolling_max_6h,ema_6h,rolling_mean_12h,rolling_std_12h,rolling_min_12h,rolling_max_12h,ema_12h,rolling_mean_24h,rolling_std_24h,rolling_min_24h,rolling_max_24h,ema_24h,rolling_mean_168h,rolling_std_168h,rolling_min_168h,rolling_max_168h,ema_168h,hour_sin,hour_cos,dayofweek_sin,dayofweek_cos,month_sin,month_cos,zone_target_encoded,zone_mean,zone_std,zone_cv,zone_median,zone_peak_hour,zone_off_peak_hour,zone_peak_demand,zone_off_peak_demand,zone_hour_variance,zone_weekend_ratio,zone_weekend_mean,zone_weekday_mean,zone_rush_hour_ratio,is_zone_peak_hour,is_zone_off_peak_hour,weekend_zone_effect,rush_zone_effect,hour_sin_x_peak,hour_cos_x_peak,time_volatility,service_type_green_trip,service_type_yellow_trip,pickup_borough_Bronx,pickup_borough_Brooklyn,pickup_borough_EWR,pickup_borough_Manhattan,pickup_borough_Queens,pickup_borough_Staten Island,pickup_borough_Unknown
2025-08-23 00:00:00,East Harlem North,Manhattan,yellow_trip,2025-08-23 00:00:00,0,19.0,0,5,23,8,34,1,1,0,0,21.334801762114537,21.334801762114537,21.334801762114537,21.334801762114537,21.334801762114537,19.0,0.0,19.0,19.0,19.0,19.0,0.0,19.0,19.0,19.0,19.0,0.0,19.0,19.0,19.0,19.0,0.0,19.0,19.0,19.0,19.0,0.0,19.0,19.0,19.0,0.0,1.0,-0.9749279121818236,-0.2225209339563146,-0.8660254037844385,-0.5000000000000004,15.978378378378379,15.978378378378379,11.412337691632242,0.6721688866450062,14.0,8,0,26.154054054054054,5.237837837837838,7.023782221099069,0.9654134860141809,16.278044871794872,15.861215538847118,1.6819161625836898,0,1,0.9654134860141809,0.0,0.0,26.154054054054054,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2025-08-23 01:00:00,East Harlem North,Manhattan,yellow_trip,2025-08-23 00:00:00,1,9.0,1,5,23,8,34,1,1,0,0,19.0,21.334801762114537,21.334801762114537,21.334801762114537,21.334801762114537,14.0,7.0710678118654755,9.0,19.0,12.333333333333334,14.0,7.0710678118654755,9.0,19.0,13.166666666666664,14.0,7.0710678118654755,9.0,19.0,13.583333333333332,14.0,7.0710678118654755,9.0,19.0,13.791666666666668,14.0,7.0710678118654755,9.0,19.0,13.970238095238097,0.25881904510252074,0.9659258262890683,-0.9749279121818236,-0.2225209339563146,-0.8660254037844385,-0.5000000000000004,15.978378378378379,15.978378378378379,11.412337691632242,0.6721688866450062,14.0,8,0,26.154054054054054,5.237837837837838,7.023782221099069,0.9654134860141809,16.278044871794872,15.861215538847118,1.6819161625836898,0,0,0.9654134860141809,0.0,6.769167295829981,25.26287627297112,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2025-08-23 02:00:00,East Harlem North,Manhattan,yellow_trip,2025-08-23 00:00:00,2,5.0,2,5,23,8,34,1,1,0,0,9.0,19.0,21.334801762114537,21.334801762114537,21.334801762114537,11.0,7.211102550927978,5.0,19.0,8.142857142857142,11.0,7.211102550927978,5.0,19.0,9.495412844036696,11.0,7.211102550927978,5.0,19.0,10.23325635103926,11.0,7.211102550927978,5.0,19.0,10.613649508386352,11.0,7.211102550927978,5.0,19.0,10.944492341124091,0.49999999999999994,0.8660254037844387,-0.9749279121818236,-0.2225209339563146,-0.8660254037844385,-0.5000000000000004,15.978378378378379,15.978378378378379,11.412337691632242,0.6721688866450062,14.0,8,0,26.154054054054054,5.237837837837838,7.023782221099069,0.9654134860141809,16.278044871794872,15.861215538847118,1.6819161625836898,0,0,0.9654134860141809,0.0,13.077027027027025,22.650075222762197,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2025-08-23 03:00:00,East Harlem North,Manhattan,yellow_trip,2025-08-23 00:00:00,3,9.0,3,5,23,8,34,1,1,0,0,5.0,9.0,19.0,21.334801762114537,21.334801762114537,7.666666666666667,2.309401076758503,5.0,9.0,8.6,10.5,5.972157622389639,5.0,19.0,9.304054054054053,10.5,5.972157622389639,5.0,19.0,9.84396551724138,10.5,5.972157622389639,5.0,19.0,10.1584705372617,10.5,5.972157622389639,5.0,19.0,10.449654245223334,0.7071067811865476,0.7071067811865476,-0.9749279121818236,-0.2225209339563146,-0.8660254037844385,-0.5000000000000004,15.978378378378379,15.978378378378379,11.412337691632242,0.6721688866450062,14.0,8,0,26.154054054054054,5.237837837837838,7.023782221099069,0.9654134860141809,16.278044871794872,15.861215538847118,1.6819161625836898,0,0,0.9654134860141809,0.0,18.493708977141136,18.493708977141136,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2025-08-23 04:00:00,East Harlem North,Manhattan,yellow_trip,2025-08-23 00:00:00,4,6.0,4,5,23,8,34,1,1,0,0,9.0,5.0,9.0,21.334801762114537,21.334801762114537,6.666666666666667,2.081665999466133,5.0,9.0,7.258064516129032,9.6,5.549774770204643,5.0,19.0,8.144423329922525,9.6,5.549774770204643,5.0,19.0,8.79957382444992,9.6,5.549774770204643,5.0,19.0,9.182642984283099,9.6,5.549774770204643,5.0,19.0,9.538409201186187,0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,-0.8660254037844385,-0.5000000000000004,15.978378378378379,15.978378378378379,11.412337691632242,0.6721688866450062,14.0,8,0,26.154054054054054,5.237837837837838,7.023782221099069,0.9654134860141809,16.278044871794872,15.861215538847118,1.6819161625836898,0,0,0.9654134860141809,0.0,22.650075222762194,13.07702702702703,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2025-08-23 05:00:00,East Harlem North,Manhattan,yellow_trip,2025-08-23 00:00:00,5,13.0,5,5,23,8,34,1,1,0,0,6.0,9.0,5.0,21.334801762114537,21.334801762114537,9.333333333333334,3.511884584284246,6.0,13.0,10.174603174603174,10.166666666666666,5.154286242213045,5.0,19.0,9.744197443738727,10.166666666666666,5.154286242213045,5.0,19.0,9.82049836870853,10.166666666666666,5.154286242213045,5.0,19.0,9.958439862942864,10.166666666666666,5.154286242213045,5.0,19.0,10.132647040511094,0.9659258262890683,0.25881904510252074,-0.9749279121818236,-0.2225209339563146,-0.8660254037844385,-0.5000000000000004,15.978378378378379,15.978378378378379,11.412337691632242,0.6721688866450062,14.0,8,0,26.154054054054054,5.237837837837838,7.023782221099069,0.9654134860141809,16.278044871794872,15.861215538847118,1.6819161625836898,0,0,0.9654134860141809,0.0,25.26287627297112,6.769167295829981,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2025-08-23 06:00:00,East Harlem North,Manhattan,yellow_trip,2025-08-23 00:00:00,6,20.0,6,5,23,8,34,1,0,0,0,13.0,6.0,9.0,21.334801762114537,21.334801762114537,13.0,7.0,6.0,20.0,15.125984251968504,10.333333333333334,5.501514942874069,5.0,20.0,12.981535192335038,11.571428571428571,5.99603043290984,5.0,20.0,12.092018542372676,11.571428571428571,5.99603043290984,5.0,20.0,11.77528626333482,11.571428571428571,5.99603043290984,5.0,20.0,11.593108930568535,1.0,6.123233995736766e-17,-0.9749279121818236,-0.2225209339563146,-0.8660254037844385,-0.5000000000000004,15.978378378378379,15.978378378378379,11.412337691632242,0.6721688866450062,14.0,8,0,26.154054054054054,5.237837837837838,7.023782221099069,0.9654134860141809,16.278044871794872,15.861215538847118,1.6819161625836898,0,0,0.9654134860141809,0.0,26.154054054054054,1.6014739291012076e-15,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2025-08-23 07:00:00,East Harlem North,Manhattan,yellow_trip,2025-08-23 00:00:00,7,17.0,7,5,23,8,34,1,0,1,0,20.0,13.0,6.0,21.334801762114537,21.334801762114537,16.666666666666668,3.511884584284246,13.0,20.0,16.066666666666666,11.666666666666666,6.0553007081949835,5.0,20.0,14.21312067189463,12.25,5.873670062235365,5.0,20.0,13.116238625340355,12.25,5.873670062235365,5.0,20.0,12.633941366968967,12.25,5.873670062235365,5.0,20.0,12.297464399383015,0.9659258262890683,-0.25881904510252063,-0.9749279121818236,-0.2225209339563146,-0.8660254037844385,-0.5000000000000004,15.978378378378379,15.978378378378379,11.412337691632242,0.6721688866450062,14.0,8,0,26.154054054054054,5.237837837837838,7.023782221099069,0.9654134860141809,16.278044871794872,15.861215538847118,1.6819161625836898,0,0,0.9654134860141809,1.6819161625836898,25.26287627297112,-6.769167295829979,0.6721688866450062,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2025-08-23 08:00:00,East Harlem North,Manhattan,yellow_trip,2025-08-23 00:00:00,8,14.0,8,5,23,8,34,1,0,1,0,17.0,20.0,13.0,21.334801762114537,21.334801762114537,17.0,2.9999999999999996,14.0,20.0,15.031311154598827,13.166666666666666,5.115336417740937,6.0,20.0,14.149131982249598,12.444444444444445,5.525194818083592,5.0,20.0,13.29107808094375,12.444444444444445,5.525194818083592,5.0,20.0,12.840983222265763,12.444444444444445,5.525194818083592,5.0,20.0,12.49576748677051,0.8660254037844387,-0.4999999999999998,-0.9749279121818236,-0.2225209339563146,-0.8660254037844385,-0.5000000000000004,15.978378378378379,15.978378378378379,11.412337691632242,0.6721688866450062,14.0,8,0,26.154054054054054,5.237837837837838,7.023782221099069,0.9654134860141809,16.278044871794872,15.861215538847118,1.6819161625836898,1,0,0.9654134860141809,1.6819161625836898,22.650075222762197,-13.077027027027022,0.6721688866450062,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2025-08-23 09:00:00,East Harlem North,Manhattan,yellow_trip,2025-08-23 00:00:00,9,21.0,9,5,23,8,34,1,0,1,0,14.0,17.0,20.0,21.334801762114537,21.334801762114537,17.333333333333332,3.511884584284246,14.0,21.0,18.01857282502444,15.166666666666666,5.492419017761363,6.0,21.0,16.17661624585717,13.3,5.869885480616769,5.0,21.0,14.751915788575579,13.3,5.869885480616769,5.0,21.0,13.994993155572203,13.3,5.869885480616769,5.0,21.0,13.392467772526086,0.7071067811865476,-0.7071067811865475,-0.9749279121818236,-0.2225209339563146,-0.8660254037844385,-0.5000000000000004,15.978378378378379,15.978378378378379,11.412337691632242,0.6721688866450062,14.0,8,0,26.154054054054054,5.237837837837838,7.023782221099069,0.9654134860141809,16.278044871794872,15.861215538847118,1.6819161625836898,0,0,0.9654134860141809,1.6819161625836898,18.493708977141136,-18.493708977141136,0.6721688866450062,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2025-08-23 10:00:00,East Harlem North,Manhattan,yellow_trip,2025-08-23 00:00:00,10,29.0,10,5,23,8,34,1,0,0,0,21.0,14.0,17.0,21.334801762114537,21.334801762114537,21.333333333333332,7.505553499465136,14.0,29.0,23.511968734733756,19.0,5.830951894845305,13.0,29.0,19.933205423743786,14.727272727272727,7.308774303409692,5.0,29.0,17.358971653690734,14.727272727272727,7.308774303409692,5.0,29.0,15.994452321312485,14.727272727272727,7.308774303409692,5.0,29.0,14.897289354689645,0.49999999999999994,-0.8660254037844387,-0.9749279121818236,-0.2225209339563146,-0.8660254037844385,-0.5000000000000004,15.978378378378379,15.978378378378379,11.412337691632242,0.6721688866450062,14.0,8,0,26.154054054054054,5.237837837837838,7.023782221099069,0.9654134860141809,16.278044871794872,15.861215538847118,1.6819161625836898,0,0,0.9654134860141809,0.0,13.077027027027025,-22.650075222762197,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2025-08-23 11:00:00,East Harlem North,Manhattan,yellow_trip,2025-08-23 00:00:00,11,30.0,11,5,23,8,34,1,0,0,0,29.0,21.0,14.0,21.334801762114537,21.334801762114537,26.666666666666668,4.932882862316248,21.0,30.0,26.756776556776558,21.833333333333332,6.431692364119008,14.0,30.0,22.861075917844836,16.0,8.246211251235321,5.0,30.0,19.60650499494361,16.0,8.246211251235321,5.0,30.0,17.766371119270485,16.0,8.246211251235321,5.0,30.0,16.23987889821915,0.258819045102521,-0.9659258262890682,-0.9749279121818236,-0.2225209339563146,-0.8660254037844385,-0.5000000000000004,15.978378378378379,15.978378378378379,11.412337691632242,0.6721688866450062,14.0,8,0,26.154054054054054,5.237837837837838,7.023782221099069,0.9654134860141809,16.278044871794872,15.861215538847118,1.6819161625836898,0,0,0.9654134860141809,0.0,6.769167295829988,-25.262876272971116,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2025-08-23 12:00:00,East Harlem North,Manhattan,yellow_trip,2025-08-23 00:00:00,12,31.0,12,5,23,8,34,1,0,0,0,30.0,29.0,21.0,21.334801762114537,21.334801762114537,30.0,1.0000000000000018,29.0,31.0,28.878647295812478,23.666666666666668,7.312090444371347,14.0,31.0,25.21615439532179,17.0,9.302980949429841,5.0,31.0,21.584848560806478,17.153846153846153,8.924182071261525,5.0,31.0,19.366212800568945,17.153846153846153,8.924182071261525,5.0,31.0,17.458131079973434,1.2246467991473532e-16,-1.0,-0.9749279121818236,-0.2225209339563146,-0.8660254037844385,-0.5000000000000004,15.978378378378379,15.978378378378379,11.412337691632242,0.6721688866450062,14.0,8,0,26.154054054054054,5.237837837837838,7.023782221099069,0.9654134860141809,16.278044871794872,15.861215538847118,1.6819161625836898,0,0,0.9654134860141809,0.0,3.2029478582024153e-15,-26.154054054054054,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2025-08-23 13:00:00,East Harlem North,Manhattan,yellow_trip,2025-08-23 00:00:00,13,41.0,13,5,23,8,34,1,0,0,0,31.0,30.0,29.0,21.334801762114537,21.334801762114537,34.0,6.082762530298219,30.0,41.0,34.939693584813526,27.666666666666668,9.244818368506046,14.0,41.0,29.7667768690091,19.666666666666668,11.195237082497778,5.0,41.0,24.890628959905914,18.857142857142858,10.683251758330332,5.0,41.0,21.878821630176017,18.857142857142858,10.683251758330332,5.0,41.0,19.272892059037808,-0.2588190451025208,-0.9659258262890683,-0.9749279121818236,-0.2225209339563146,-0.8660254037844385,-0.5000000000000004,15.978378378378379,15.978378378378379,11.412337691632242,0.6721688866450062,14.0,8,0,26.154054054054054,5.237837837837838,7.023782221099069,0.9654134860141809,16.278044871794872,15.861215538847118,1.6819161625836898,0,0,0.9654134860141809,0.0,-6.769167295829983,-25.26287627297112,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2025-08-23 14:00:00,East Harlem North,Manhattan,yellow_trip,2025-08-23 00:00:00,14,25.0,14,5,23,8,34,1,0,0,0,41.0,31.0,30.0,21.334801762114537,21.334801762114537,32.333333333333336,8.082903768654761,25.0,41.0,29.969695120090336,29.5,6.745368781616031,21.0,41.0,28.396029382907617,21.333333333333332,10.26320287889377,6.0,41.0,24.90895048148854,19.266666666666666,10.41610474674857,5.0,41.0,22.228679219331372,19.266666666666666,10.41610474674857,5.0,41.0,19.687331825018468,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,-0.8660254037844385,-0.5000000000000004,15.978378378378379,15.978378378378379,11.412337691632242,0.6721688866450062,14.0,8,0,26.154054054054054,5.237837837837838,7.023782221099069,0.9654134860141809,16.278044871794872,15.861215538847118,1.6819161625836898,0,0,0.9654134860141809,0.0,-13.07702702702702,-22.6500752227622,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2025-08-23 15:00:00,East Harlem North,Manhattan,yellow_trip,2025-08-23 00:00:00,15,38.0,15,5,23,8,34,1,0,0,0,25.0,41.0,31.0,21.334801762114537,21.334801762114537,34.666666666666664,8.504900548115383,25.0,41.0,33.984908827344164,32.333333333333336,5.988878581726866,25.0,41.0,31.152678048056373,23.75,10.506491499847305,6.0,41.0,27.072349631521135,20.4375,11.099361843517551,5.0,41.0,23.94154199458062,20.4375,11.099361843517551,5.0,41.0,20.936884625253974,-0.7071067811865471,-0.7071067811865479,-0.9749279121818236,-0.2225209339563146,-0.8660254037844385,-0.5000000000000004,15.978378378378379,15.978378378378379,11.412337691632242,0.6721688866450062,14.0,8,0,26.154054054054054,5.237837837837838,7.023782221099069,0.9654134860141809,16.278044871794872,15.861215538847118,1.6819161625836898,0,0,0.9654134860141809,0.0,-18.493708977141125,-18.493708977141146,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
